##########  Generation 1  ##########

1)  -0.9  |  PQW+Ow+Wp+wP+p+Poq+pQ+Oq+W++o+POQ++o++pOw+qPo+Op+PQ+p+P+++oq+p+QO+PWoq+OwQ+o+qOp+o
6)  6.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Ow+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
7)  8.0  |  QPW+pwq++WO+Qwo+q+WQ+qw+QOWP++o+OwQ++qo+O+pW+wo
8)  5.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+w++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
9)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
10)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
11)  8.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
12)  10.5  |  WQq+p+W+++QW++qw+
13)  16.0  |  W+++OP+woopWq+w+QW++qp+W+++++w+OWP++o+OwQ++qo+O+pW+wo
14)  3.3  |  WQ+PO++OQ+Po+OwqpOQ++q+o++POQ++wqP+op
15)  8.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
16)  6.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+qo
17)  6.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+Qpwo+PW+q+Qo+p+PqO++pWQo+P+w+O++po+qP+Q+O++p+W++qwo
18)  2.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
19)  8.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wo
20)  6.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
21)  6.1  |  P+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
22)  5.1  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
23)  3.0  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+pQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW+Q++oq+pQ+wq+WQ+qw+PW+QOw+pWq++ow++
24)  4.5  |  QPOW+po++Ow+q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
25)  8.6  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
26)  18.1  |  W+++OP+woo+P+pQ+qwo
27)  2.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
28)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Poqpw++++Q+PWO+poq+w
29)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 10 Average Fitness: 6.530001

##########  Generation 11  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  8.0  |  QPW+pwq++WO+Qwo+q+WQ+qw+QOWP++o+OwQ++qo+O+pW+wo
3)  16.0  |  W+++OP+woopWq+w+QW++qp+W+++++w+OWP++o+OwQ++qo+O+pW+wo
4)  8.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wo
5)  8.6  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
6)  6.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
7)  5.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+w++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQo+WPq+w+O+op
8)  8.3  |  WQ+PO++OQ+Po+OwP++o+OwQ++qo+O+pW+wo
9)  6.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
10)  18.1  |  W+++OP+woo+P+pQ+qwo
11)  6.5  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
12)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
13)  17.4  |  WQ+PO++po+OPo
14)  7.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++QP+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
15)  2.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
16)  5.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
17)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
18)  7.9  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
19)  7.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
20)  5.1  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Poqpw++++Q+PWO+poq+w
21)  9.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwpqPo+OwqpOQ++W++PQw+Oq+pW+wo
22)  8.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
23)  7.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+Q++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
24)  3.0  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+pQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW+Q++oq+pQ+wq+WQ+qw+PW+QOw+pWq++ow++
25)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
26)  6.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Ow+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
27)  10.5  |  WQq+p+W+++QW++qw+
28)  2.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
29)  5.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wOW+po++Ow+q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 11 Average Fitness: 7.4966664

##########  Generation 12  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  8.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+w++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQoQ+PO++po+OPo
3)  17.4  |  WQ+PO++po+OPo
4)  7.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
5)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
6)  14.3  |  W+++OP+woopWq+w+QW++qp+W+++++w+OWP++o+OwOwQ++qo+O+pW+wo
7)  8.3  |  WQ+PO++OQ+Po+OwP++o+OwQ++qo+O+pW+wo
8)  7.4  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++QP+WQO+o+Ow+opW+wO++Po++WOqp+P+Q+pqow+P+Q+PO++po+OP+++oqpw+W+OQ+Po+OwqpOQ++W++PQw+Oq+pW+wo
9)  7.8  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwpqPo+Owqow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Poqpw++++Q+PWO+poq+w
10)  6.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Ow+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
11)  16.0  |  W+++OP+woopWq+w+QW++qp+W+++++w+OWP++o+OwQ++qo+O+pW+wo
12)  6.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
13)  2.4  |  QO+++Woq+PQwO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++o++WOQp+w++oW++qP+pQ+O+oPqw+WQO+++o++q+pQw++O+WPq++opw++P+p
14)  9.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwpqPo+OwqpOQ++W++PQw+Oq+pW+wo
15)  10.5  |  WQq+p+W+++QW++qw+
16)  8.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wo
17)  18.1  |  W+++OP+woo+P+pQ+qwo
18)  5.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
19)  10.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
20)  2.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
21)  8.6  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
22)  6.5  |  WQ+PO++po+OP+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
23)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
24)  8.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++POQ+Poq+p
25)  5.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wOW+po++Ow+q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
26)  11.3  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+Wq+Q+wPO++Q+W+owO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
27)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
28)  7.9  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
29)  5.7  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P+++owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 12 Average Fitness: 8.223333

##########  Generation 13  ##########

1)  8.2  |  Wq+W+wQ+OP+oq+p+W+++++w+OWP++o+OwQ++qo+O+pW+ow+W+Q++qO+P+wo+OQ+pWwQ+o+qOp+o
2)  8.3  |  WQ+PO++OQ+Po+OwP++o+OwQ++qo+O+pW+wo
3)  10.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+Q+W+owp+PW+Op+w+PqW+wp++p
4)  10.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
5)  5.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wOW+po++Ow+q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
6)  8.1  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PqP+O+Q+pw+oP++qp+P+OQWp+qP+w++QOW+o+w+pWO+P+oqp+O+oQPw+q+wQ+q+OQ+o+PO+q++pQoQ+PO++po+OPo
7)  9.9  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+o
8)  9.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwpqPo+OwqpOQ++W++PQw+Oq+pW+wo
9)  2.2  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++p+oQ++W+w++Pq+QOp++o++++PO+W++wop
10)  11.3  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+Wq+Q+wPO++Q+W+owO+qo++OQpW+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
11)  17.4  |  WQ+PO++po+OPo
12)  7.8  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwpqPo+Owqow+OW+qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+OQ+Poqpw++++Q+PWO+poq+w
13)  10.5  |  WQq+p+W+++QW++qw+
14)  8.6  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
15)  2.9  |  W+++OP+wop+P+O+W+ow+QpW++wqO+oP+O++o++OWQ+q++ow++++pW++Q++O+qwoP+p
16)  7.8  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOp+Q+Po+qpO+QPW+ow+q+p++OP++Q+p+q+wPQ+oW++wpO++PW+ow+O+poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wpPo
17)  6.6  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Ow+++qw+QO++P++Wqo+Q++qpw++++Q+PWO+poq+w
18)  8.3  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++OwO+++W+wo
19)  8.5  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwOP+++oqpw+W+OQ+Pp+P+++oqpw+W+OQ+P+pQWO++P+pq+Qow+OW+qP+woQp++poW++PPo+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++PW+o+w+pWO+P+oqp+O+oQPw+OpWq+wQ+oW+qw
20)  7.9  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp++qP+woQp++P++qOO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
21)  8.1  |  OPW++pwQ+oP++O+o++OpW+q+w+WPQo+wO+pW+Po++pqwO+Q++qP++pW+Q+++o+q+PQ++pw+woopWq+w+QW++qw+
22)  26.1  |  W+++OP+woopWq+w+QWP+pQ+qwo
23)  18.1  |  W+++OP+woo+P+pQ+qwo
24)  7.0  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq+o+W+Q+qOPw++Ow+qopW++PQw+Oq+pW+wq+O+o
25)  5.7  |  OP+W+oQ+++p+OPqw+Wo+OwQp+qoW+PQO++q++pQ+Po+qwpO+WQoP++qwp+++OW+Q+++++qPw+Q++oq++QOW++++q+o+pw+O+o+QW+++qw+QO++P+++owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
26)  14.3  |  W+++OP+woopWq+w+QW++qp+W+++++w+OWP++o+OwOwQ++qo+O+pW+wo
27)  6.6  |  QPOW+po++Ow++W+++qP+opQw+++OW+P+w+Woq+Qw+p+Wq+Q+wPO++Q+W+owp+PW+Op+w+PqW+wp+++o++++PO+WoQp+++P++Owpq++qwo+++OWp+wQ+Poq+p
28)  23.6  |  W+++OP+woo+P+pQ+qwo
29)  8.7  |  WQ+PO++po+OP+++oqpw+W+OQ+Po+Owq++Q+W+o+po+OP+++oqpw+W+OQ+Po+Owq++Q+W+owp+PW+Op+w+PqW+wp+++o++++POQ+Poq+p
30)  0.3  |  ++QWP+++w++qWO+po+P+p+OPQw+Wpq+o+POQ+q+Qw+p+o+O+Pq++o++Q+OW+++++qwop
Generation 13 Average Fitness: 9.586668

